time	SWE(1)	SWE(10)	SWE(2)	SWE(3)	SWE(4)	SWE(5)	SWE(6)	SWE(7)	SWE(8)	SWE(9)
27056.04167	100.87	179.505	119.168	128.602	135.839	146.484	162.482	179.505	179.505	179.505
27056.08333	100.911	179.546	119.209	128.643	135.88	146.525	162.523	179.546	179.546	179.546
27056.125	100.953	179.588	119.25	128.684	135.922	146.567	162.565	179.588	179.588	179.588
27056.16667	100.994	179.629	119.291	128.725	135.963	146.608	162.606	179.629	179.629	179.629
27056.20833	101.035	179.67	119.333	128.767	136.004	146.649	162.647	179.67	179.67	179.67
27056.25	101.077	179.712	119.374	128.808	136.046	146.691	162.689	179.712	179.712	179.712
27056.29167	101.118	179.753	119.415	128.849	136.087	146.732	162.73	179.753	179.753	179.753
27056.33333	101.159	179.794	119.457	128.891	136.128	146.773	162.771	179.794	179.794	179.794
27056.375	101.201	179.836	119.498	128.932	136.169	146.815	162.813	179.836	179.836	179.836
27056.41667	101.242	179.877	119.539	128.973	136.211	146.856	162.854	179.877	179.877	179.877
27056.45833	101.283	179.918	119.581	129.015	136.252	146.897	162.895	179.918	179.918	179.918
27056.5	101.304	179.973	119.602	129.036	136.273	146.918	162.916	179.973	179.973	179.973
27056.54167	101.31	180.039	119.607	129.042	136.279	146.924	162.922	180.039	180.039	180.039
27056.58333	101.314	180.106	119.612	129.046	136.283	146.929	162.926	180.106	180.106	180.106
27056.625	101.333	180.164	119.63	129.064	136.302	146.947	162.945	180.164	180.164	180.164
27056.66667	101.321	180.244	119.618	129.052	136.29	146.935	162.933	180.244	180.244	180.244
27056.70833	101.309	180.325	119.606	129.04	136.278	146.923	162.921	180.325	180.325	180.325
27056.75	101.326	180.385	119.623	129.057	136.295	146.94	162.938	180.385	180.385	180.385
27056.79167	101.357	180.433	119.655	129.089	136.326	146.971	162.969	180.433	180.433	180.433
27056.83333	101.399	180.475	119.696	129.13	136.367	147.013	163.011	180.475	180.475	180.475
27056.875	101.44	180.516	119.737	129.171	136.409	147.054	163.052	180.516	180.516	180.516
27056.91667	101.481	180.557	119.778	129.213	136.45	147.095	163.093	180.557	180.557	180.557
27056.95833	101.522	180.599	119.82	129.254	136.491	147.137	163.134	180.599	180.599	180.599
27057	101.564	180.64	119.861	129.295	136.533	147.178	163.176	180.64	180.64	180.64
27057.04167	101.564	180.64	119.861	129.295	136.533	147.178	163.176	180.64	180.64	180.64
27057.08333	101.564	180.64	119.861	129.295	136.533	147.178	163.176	180.64	180.64	180.64
27057.125	101.55	180.653	119.847	129.282	136.519	147.164	163.162	180.653	180.653	180.653
27057.16667	101.543	180.66	119.841	129.275	136.512	147.157	163.155	180.66	180.66	180.66
27057.20833	101.54	180.663	119.837	129.271	136.508	147.154	163.152	180.663	180.663	180.663
27057.25	101.54	180.663	119.837	129.271	136.508	147.154	163.152	180.663	180.663	180.663
27057.29167	101.529	180.673	119.827	129.261	136.498	147.144	163.142	180.673	180.673	180.673
27057.33333	101.529	180.673	119.827	129.261	136.498	147.144	163.142	180.673	180.673	180.673
27057.375	101.529	180.673	119.827	129.261	136.498	147.144	163.142	180.673	180.673	180.673
27057.41667	101.529	180.673	119.826	129.26	136.498	147.143	163.141	180.673	180.673	180.673
27057.45833	101.525	180.676	119.822	129.257	136.494	147.139	163.137	180.676	180.676	180.676
27057.5	101.509	180.686	119.806	129.24	136.478	147.123	163.121	180.686	180.686	180.686
27057.54167	101.504	180.689	119.801	129.235	136.473	147.118	163.116	180.689	180.689	180.689
27057.58333	101.504	180.689	119.801	129.235	136.473	147.118	163.116	180.689	180.689	180.689
27057.625	101.49	180.697	119.787	129.222	136.459	147.104	163.102	180.697	180.697	180.697
27057.66667	101.454	180.721	119.751	129.185	136.423	147.068	163.066	180.721	180.721	180.721
27057.70833	101.419	180.744	119.716	129.151	136.388	147.033	163.031	180.744	180.744	180.744
27057.75	101.307	180.815	119.604	129.038	136.276	146.921	162.919	180.815	180.815	180.815
27057.79167	101.265	180.842	119.563	128.997	136.234	146.88	162.877	180.842	180.842	180.842
27057.83333	101.245	180.856	119.542	128.977	136.214	146.859	162.857	180.856	180.856	180.856
27057.875	101.175	180.907	119.472	128.907	136.144	146.789	162.787	180.907	180.907	180.907
27057.91667	101.015	181.02	119.312	128.746	135.984	146.629	162.627	181.019	181.02	181.02
27057.95833	101.005	181.027	119.302	128.736	135.974	146.619	162.617	181.027	181.027	181.027
27058	100.949	181.07	119.247	128.681	135.918	146.564	162.561	181.07	181.07	181.07
27058.04167	101.097	181.266	119.395	128.829	136.066	146.712	162.71	181.265	181.266	181.266
27058.08333	101.272	181.441	119.57	129.004	136.241	146.887	162.884	181.44	181.441	181.441
27058.125	101.447	181.616	119.745	129.179	136.416	147.062	163.059	181.615	181.616	181.616
27058.16667	101.62	181.792	119.918	129.352	136.589	147.234	163.232	181.792	181.792	181.792
27058.20833	101.793	181.969	120.09	129.525	136.762	147.407	163.405	181.969	181.969	181.969
27058.25	101.957	182.152	120.255	129.689	136.926	147.571	163.569	182.152	182.152	182.152
27058.29167	102.116	182.339	120.413	129.847	137.085	147.73	163.728	182.339	182.339	182.339
27058.33333	102.275	182.526	120.572	130.006	137.243	147.889	163.887	182.525	182.526	182.526
27058.375	102.45	182.701	120.747	130.181	137.418	148.064	164.062	182.7	182.701	182.701
27058.41667	102.624	182.876	120.922	130.356	137.593	148.239	164.236	182.875	182.876	182.876
27058.45833	102.799	183.051	121.097	130.531	137.768	148.414	164.411	183.05	183.051	183.051
27058.5	102.974	183.226	121.272	130.706	137.943	148.589	164.586	183.225	183.226	183.226
27058.54167	103.149	183.401	121.447	130.881	138.118	148.764	164.761	183.4	183.401	183.401
27058.58333	103.324	183.576	121.622	131.056	138.293	148.938	164.936	183.575	183.576	183.576
27058.625	103.499	183.751	121.797	131.231	138.468	149.113	165.111	183.75	183.751	183.751
27058.66667	103.657	183.938	121.954	131.389	138.626	149.271	165.269	183.938	183.938	183.938
27058.70833	103.779	184.154	122.077	131.511	138.748	149.393	165.391	184.153	184.154	184.154
27058.75	103.878	184.391	122.175	131.61	138.847	149.492	165.49	184.391	184.391	184.391
27058.79167	103.978	184.629	122.275	131.709	138.947	149.592	165.59	184.628	184.629	184.629
27058.83333	104.087	184.858	122.385	131.819	139.056	149.701	165.699	184.858	184.858	184.858
27058.875	104.228	185.061	122.526	131.96	139.197	149.843	165.84	185.061	185.061	185.061
27058.91667	104.37	185.264	122.668	132.102	139.339	149.984	165.982	185.264	185.264	185.264
27058.95833	104.395	185.572	122.692	132.127	139.364	150.009	166.007	185.555	185.572	185.572
27059	104.483	185.827	122.78	132.215	139.452	150.097	166.095	185.806	185.827	185.827
27059.04167	104.418	185.887	122.715	132.149	139.387	150.032	166.03	185.865	185.887	185.887
27059.08333	104.408	185.896	122.705	132.139	139.377	150.022	166.02	185.873	185.896	185.896
27059.125	104.406	185.897	122.704	132.138	139.375	150.021	166.018	185.875	185.897	185.897
27059.16667	104.406	185.897	122.704	132.138	139.375	150.021	166.018	185.875	185.897	185.897
27059.20833	104.406	185.897	122.704	132.138	139.375	150.021	166.018	185.875	185.897	185.897
27059.25	104.406	185.897	122.704	132.138	139.375	150.021	166.018	185.875	185.897	185.897
27059.29167	104.406	185.897	122.704	132.138	139.375	150.021	166.018	185.875	185.897	185.897
27059.33333	104.406	185.897	122.704	132.138	139.375	150.021	166.018	185.875	185.897	185.897
27059.375	104.406	185.897	122.704	132.138	139.375	150.021	166.018	185.875	185.897	185.897
27059.41667	104.406	185.897	122.704	132.138	139.375	150.021	166.018	185.875	185.897	185.897
27059.45833	104.406	185.897	122.704	132.138	139.375	150.021	166.018	185.875	185.897	185.897
27059.5	104.406	185.897	122.704	132.138	139.375	150.021	166.018	185.875	185.897	185.897
27059.54167	104.406	185.897	122.704	132.138	139.375	150.021	166.018	185.875	185.897	185.897
27059.58333	104.395	185.907	122.692	132.126	139.363	150.009	166.007	185.885	185.907	185.907
27059.625	104.351	185.945	122.649	132.083	139.32	149.965	165.963	185.922	185.945	185.945
27059.66667	104.348	185.948	122.645	132.079	139.317	149.962	165.96	185.925	185.948	185.948
27059.70833	104.346	185.95	122.643	132.077	139.315	149.96	165.958	185.927	185.95	185.95
27059.75	104.344	185.951	122.641	132.076	139.313	149.958	165.956	185.928	185.951	185.951
27059.79167	104.324	185.968	122.621	132.056	139.293	149.938	165.936	185.945	185.968	185.968
27059.83333	104.321	185.97	122.618	132.052	139.29	149.935	165.933	185.948	185.97	185.97
27059.875	104.311	185.978	122.609	132.043	139.28	149.925	165.923	185.956	185.978	185.978
27059.91667	104.272	186.011	122.569	132.003	139.241	149.886	165.884	185.988	186.011	186.011
27059.95833	104.263	186.019	122.56	131.994	139.232	149.877	165.875	185.996	186.019	186.019
27060	104.233	186.043	122.53	131.964	139.202	149.847	165.845	186.02	186.043	186.043
27060.04167	104.263	186.138	122.56	131.994	139.232	149.877	165.875	186.116	186.138	186.138
27060.08333	104.3	186.228	122.597	132.031	139.269	149.914	165.912	186.205	186.228	186.228
27060.125	104.366	186.294	122.663	132.098	139.335	149.98	165.978	186.271	186.294	186.294
27060.16667	104.432	186.36	122.73	132.164	139.401	150.046	166.044	186.337	186.36	186.36
27060.20833	104.499	186.426	122.796	132.23	139.468	150.113	166.111	186.403	186.426	186.426
27060.25	104.565	186.492	122.862	132.296	139.534	150.179	166.177	186.47	186.492	186.492
27060.29167	104.631	186.559	122.928	132.363	139.6	150.245	166.243	186.536	186.559	186.559
27060.33333	104.697	186.625	122.995	132.429	139.666	150.311	166.309	186.602	186.625	186.625
27060.375	104.751	186.7	123.049	132.483	139.72	150.365	166.363	186.678	186.7	186.7
27060.41667	104.817	186.767	123.115	132.549	139.786	150.432	166.43	186.744	186.767	186.767
27060.45833	104.884	186.833	123.181	132.615	139.853	150.498	166.496	186.81	186.833	186.833
27060.5	104.95	186.899	123.247	132.682	139.919	150.564	166.562	186.876	186.899	186.899
27060.54167	105.016	186.965	123.313	132.748	139.985	150.63	166.628	186.943	186.965	186.965
27060.58333	105.082	187.032	123.38	132.814	140.051	150.697	166.694	187.009	187.032	187.032
27060.625	105.149	187.098	123.446	132.88	140.118	150.763	166.761	187.075	187.098	187.098
27060.66667	105.215	187.164	123.512	132.946	140.184	150.829	166.827	187.141	187.164	187.164
27060.70833	105.281	187.23	123.578	133.013	140.25	150.895	166.893	187.208	187.23	187.23
27060.75	105.347	187.297	123.645	133.079	140.316	150.962	166.959	187.274	187.297	187.297
27060.79167	105.4	187.372	123.698	133.132	140.37	151.015	167.013	187.349	187.372	187.372
27060.83333	105.454	187.447	123.751	133.185	140.423	151.068	167.066	187.425	187.447	187.447
27060.875	105.5	187.528	123.797	133.232	140.469	151.114	167.112	187.505	187.528	187.528
27060.91667	105.506	187.638	123.803	133.238	140.475	151.12	167.118	187.607	187.638	187.638
27060.95833	105.494	187.763	123.792	133.226	140.463	151.109	167.106	187.715	187.763	187.763
27061	105.435	187.924	123.732	133.166	140.404	151.049	167.047	187.83	187.924	187.924
27061.04167	105.421	188.016	123.718	133.152	140.39	151.035	167.033	187.911	188.016	188.016
27061.08333	105.407	188.108	123.704	133.138	140.376	151.021	167.019	187.993	188.108	188.108
27061.125	105.412	188.185	123.709	133.144	140.381	151.026	167.024	188.067	188.185	188.185
27061.16667	105.417	188.262	123.715	133.149	140.387	151.032	167.03	188.141	188.262	188.262
27061.20833	105.423	188.339	123.72	133.154	140.392	151.037	167.035	188.214	188.339	188.339
27061.25	105.39	188.445	123.687	133.121	140.359	151.004	167.002	188.298	188.445	188.445
27061.29167	105.416	188.506	123.714	133.148	140.385	151.031	167.029	188.359	188.506	188.506
27061.33333	105.43	188.577	123.727	133.161	140.399	151.044	167.042	188.43	188.577	188.577
27061.375	105.443	188.648	123.74	133.174	140.412	151.057	167.055	188.499	188.648	188.648
27061.41667	105.469	188.709	123.766	133.201	140.438	151.083	167.081	188.561	188.709	188.709
27061.45833	105.472	188.786	123.769	133.203	140.441	151.086	167.084	188.631	188.786	188.786
27061.5	105.516	188.836	123.813	133.247	140.485	151.13	167.128	188.681	188.836	188.836
27061.54167	105.563	188.883	123.861	133.295	140.532	151.177	167.175	188.728	188.883	188.883
27061.58333	105.596	188.94	123.894	133.328	140.565	151.211	167.208	188.785	188.94	188.94
27061.625	105.629	188.996	123.927	133.361	140.599	151.244	167.242	188.841	188.996	188.996
27061.66667	105.643	189.066	123.94	133.374	140.612	151.257	167.255	188.907	189.066	189.066
27061.70833	105.687	189.116	123.984	133.418	140.656	151.301	167.299	188.957	189.116	189.116
27061.75	105.734	189.163	124.032	133.466	140.703	151.349	167.347	189.004	189.163	189.163
27061.79167	105.762	189.224	124.059	133.493	140.731	151.376	167.374	189.065	189.224	189.224
27061.83333	105.789	189.285	124.086	133.52	140.758	151.403	167.401	189.126	189.285	189.285
27061.875	105.833	189.335	124.13	133.565	140.802	151.447	167.445	189.176	189.335	189.335
27061.91667	105.878	189.384	124.175	133.609	140.847	151.492	167.49	189.225	189.384	189.384
27061.95833	105.925	189.432	124.222	133.657	140.894	151.539	167.537	189.273	189.432	189.432
27062	105.973	189.479	124.27	133.704	140.942	151.587	167.585	189.32	189.479	189.479
27062.04167	105.973	189.479	124.27	133.704	140.942	151.587	167.585	189.32	189.479	189.479
27062.08333	105.973	189.479	124.27	133.704	140.942	151.587	167.585	189.32	189.479	189.479
27062.125	105.973	189.479	124.27	133.704	140.942	151.587	167.585	189.32	189.479	189.479
27062.16667	105.972	189.48	124.269	133.703	140.941	151.586	167.584	189.321	189.48	189.48
27062.20833	105.953	189.497	124.25	133.684	140.922	151.567	167.565	189.333	189.497	189.497
27062.25	105.936	189.513	124.233	133.667	140.905	151.55	167.548	189.343	189.513	189.513
27062.29167	105.92	189.527	124.217	133.652	140.889	151.534	167.532	189.353	189.527	189.527
27062.33333	105.917	189.529	124.215	133.649	140.886	151.532	167.529	189.355	189.529	189.529
27062.375	105.915	189.532	124.212	133.646	140.884	151.529	167.527	189.357	189.532	189.532
27062.41667	105.915	189.532	124.212	133.646	140.884	151.529	167.527	189.357	189.532	189.532
27062.45833	105.915	189.532	124.212	133.646	140.884	151.529	167.527	189.357	189.532	189.532
27062.5	105.915	189.532	124.212	133.646	140.884	151.529	167.527	189.357	189.532	189.532
27062.54167	105.915	189.532	124.212	133.646	140.884	151.529	167.527	189.357	189.532	189.532
27062.58333	105.915	189.532	124.212	133.646	140.884	151.529	167.527	189.357	189.532	189.532
27062.625	105.915	189.532	124.212	133.646	140.884	151.529	167.527	189.357	189.532	189.532
27062.66667	105.915	189.532	124.212	133.646	140.884	151.529	167.527	189.357	189.532	189.532
27062.70833	105.915	189.532	124.212	133.646	140.884	151.529	167.527	189.357	189.532	189.532
27062.75	105.915	189.532	124.212	133.646	140.884	151.529	167.527	189.357	189.532	189.532
27062.79167	105.915	189.532	124.212	133.646	140.884	151.529	167.527	189.357	189.532	189.532
27062.83333	105.915	189.532	124.212	133.646	140.884	151.529	167.527	189.357	189.532	189.532
27062.875	105.915	189.532	124.212	133.646	140.884	151.529	167.527	189.357	189.532	189.532
27062.91667	105.915	189.532	124.212	133.646	140.884	151.529	167.527	189.357	189.532	189.532
27062.95833	105.915	189.532	124.212	133.646	140.884	151.529	167.527	189.357	189.532	189.532
27063	105.915	189.532	124.212	133.646	140.884	151.529	167.527	189.357	189.532	189.532
27063.04167	105.972	189.589	124.269	133.704	140.941	151.586	167.584	189.415	189.589	189.589
27063.08333	106.03	189.647	124.327	133.761	140.999	151.644	167.642	189.473	189.647	189.647
27063.125	106.087	189.705	124.385	133.819	141.056	151.702	167.699	189.53	189.705	189.705
27063.16667	106.145	189.762	124.442	133.877	141.114	151.759	167.757	189.588	189.762	189.762
27063.20833	106.203	189.82	124.5	133.934	141.172	151.817	167.815	189.645	189.82	189.82
27063.25	106.26	189.877	124.557	133.992	141.229	151.874	167.872	189.703	189.877	189.877
27063.29167	106.318	189.935	124.615	134.049	141.287	151.932	167.93	189.761	189.935	189.935
27063.33333	106.375	189.993	124.673	134.107	141.344	151.99	167.987	189.818	189.993	189.993
27063.375	106.433	190.05	124.73	134.165	141.402	152.047	168.045	189.876	190.05	190.05
27063.41667	106.49	190.108	124.788	134.222	141.46	152.105	168.103	189.933	190.108	190.108
27063.45833	106.548	190.165	124.845	134.28	141.517	152.162	168.16	189.991	190.165	190.165
27063.5	106.606	190.223	124.903	134.337	141.575	152.22	168.218	190.049	190.223	190.223
27063.54167	106.663	190.281	124.961	134.395	141.632	152.278	168.275	190.106	190.281	190.281
27063.58333	106.721	190.338	125.018	134.453	141.69	152.335	168.333	190.164	190.338	190.338
27063.625	106.778	190.396	125.076	134.51	141.748	152.393	168.391	190.221	190.396	190.396
27063.66667	106.836	190.453	125.133	134.568	141.805	152.45	168.448	190.279	190.453	190.453
27063.70833	106.894	190.511	125.191	134.625	141.863	152.508	168.506	190.337	190.511	190.511
27063.75	106.951	190.569	125.249	134.683	141.92	152.566	168.564	190.394	190.569	190.569
27063.79167	107.009	190.626	125.306	134.741	141.978	152.623	168.621	190.452	190.626	190.626
27063.83333	107.066	190.684	125.364	134.798	142.036	152.681	168.679	190.509	190.684	190.684
27063.875	107.124	190.741	125.421	134.856	142.093	152.738	168.736	190.567	190.741	190.741
27063.91667	107.182	190.799	125.479	134.913	142.151	152.796	168.794	190.625	190.799	190.799
27063.95833	107.239	190.857	125.537	134.971	142.208	152.854	168.852	190.682	190.857	190.857
27064	107.297	190.914	125.594	135.029	142.266	152.911	168.909	190.74	190.914	190.914
27064.04167	107.315	190.932	125.612	135.047	142.284	152.929	168.927	190.758	190.932	190.932
27064.08333	107.333	190.951	125.631	135.065	142.303	152.948	168.946	190.776	190.951	190.951
27064.125	107.352	190.969	125.649	135.083	142.321	152.966	168.964	190.795	190.969	190.969
27064.16667	107.333	191.014	125.631	135.065	142.302	152.948	168.946	190.811	191.014	191.014
27064.20833	107.323	191.053	125.621	135.055	142.293	152.938	168.936	190.828	191.053	191.053
27064.25	107.268	191.127	125.565	135	142.237	152.882	168.88	190.839	191.127	191.127
27064.29167	107.25	191.173	125.547	134.981	142.219	152.864	168.862	190.855	191.173	191.173
27064.33333	107.212	191.232	125.509	134.944	142.181	152.826	168.824	190.867	191.232	191.232
27064.375	107.143	191.316	125.441	134.875	142.113	152.758	168.756	190.874	191.316	191.316
27064.41667	107.103	191.375	125.4	134.835	142.072	152.717	168.715	190.883	191.375	191.375
27064.45833	107.039	191.449	125.336	134.77	142.008	152.653	168.651	190.884	191.449	191.449
27064.5	106.908	191.561	125.205	134.64	141.877	152.522	168.52	190.863	191.561	191.561
27064.54167	106.883	191.605	125.18	134.614	141.852	152.497	168.495	190.871	191.605	191.605
27064.58333	106.856	191.649	125.153	134.587	141.825	152.47	168.468	190.877	191.649	191.649
27064.625	106.827	191.693	125.124	134.558	141.796	152.441	168.439	190.881	191.693	191.693
27064.66667	106.823	191.723	125.121	134.555	141.792	152.438	168.435	190.894	191.723	191.723
27064.70833	106.829	191.748	125.126	134.56	141.798	152.443	168.441	190.91	191.748	191.748
27064.75	106.827	191.778	125.125	134.559	141.796	152.442	168.439	190.925	191.778	191.778
27064.79167	106.833	191.804	125.131	134.565	141.802	152.448	168.446	190.941	191.804	191.804
27064.83333	106.852	191.822	125.149	134.583	141.821	152.466	168.464	190.96	191.822	191.822
27064.875	106.87	191.84	125.167	134.602	141.839	152.484	168.482	190.978	191.84	191.84
27064.91667	106.888	191.858	125.186	134.62	141.857	152.502	168.5	190.996	191.858	191.858
27064.95833	106.906	191.877	125.204	134.638	141.875	152.521	168.519	191.014	191.877	191.877
27065	106.925	191.895	125.222	134.656	141.894	152.539	168.537	191.033	191.895	191.895
27065.04167	106.988	191.959	125.286	134.72	141.957	152.603	168.601	191.096	191.959	191.959
27065.08333	107.052	192.022	125.35	134.784	142.021	152.666	168.664	191.16	192.022	192.022
27065.125	107.116	192.086	125.413	134.848	142.085	152.73	168.728	191.224	192.086	192.086
27065.16667	107.18	192.15	125.477	134.911	142.149	152.794	168.792	191.288	192.15	192.15
27065.20833	107.244	192.214	125.541	134.975	142.213	152.858	168.856	191.352	192.214	192.214
27065.25	107.307	192.277	125.605	135.039	142.276	152.922	168.919	191.415	192.277	192.277
27065.29167	107.371	192.341	125.668	135.103	142.34	152.985	168.983	191.479	192.341	192.341
27065.33333	107.435	192.405	125.732	135.166	142.404	153.049	169.047	191.543	192.405	192.405
27065.375	107.499	192.469	125.796	135.23	142.468	153.113	169.111	191.607	192.469	192.469
27065.41667	107.562	192.533	125.86	135.294	142.531	153.177	169.174	191.67	192.533	192.533
27065.45833	107.626	192.596	125.923	135.358	142.595	153.24	169.238	191.734	192.596	192.596
27065.5	107.69	192.66	125.987	135.422	142.659	153.304	169.302	191.798	192.66	192.66
27065.54167	107.736	192.738	126.034	135.468	142.705	153.351	169.348	191.844	192.738	192.738
27065.58333	107.783	192.816	126.081	135.515	142.753	153.398	169.396	191.892	192.816	192.816
27065.625	107.818	192.904	126.115	135.55	142.787	153.432	169.43	191.926	192.904	192.904
27065.66667	107.865	192.981	126.163	135.597	142.835	153.48	169.478	191.974	192.981	192.981
27065.70833	107.929	193.045	126.227	135.661	142.898	153.543	169.541	192.037	193.045	193.045
27065.75	107.993	193.109	126.29	135.725	142.962	153.607	169.605	192.101	193.109	193.109
27065.79167	108.057	193.173	126.354	135.788	143.026	153.671	169.669	192.165	193.173	193.173
27065.83333	108.106	193.247	126.404	135.838	143.075	153.72	169.718	192.214	193.247	193.247
27065.875	108.144	193.33	126.441	135.875	143.113	153.758	169.756	192.252	193.33	193.33
27065.91667	108.182	193.413	126.48	135.914	143.151	153.796	169.794	192.29	193.413	193.413
27065.95833	108.246	193.476	126.543	135.978	143.215	153.86	169.858	192.354	193.476	193.476
27066	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.04167	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.08333	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.125	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.16667	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.20833	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.25	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.29167	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.33333	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.375	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.41667	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.45833	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.5	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.54167	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.58333	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.625	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.66667	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.70833	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.75	108.31	193.54	126.607	136.041	143.279	153.924	169.922	192.418	193.54	193.54
27066.79167	108.308	193.541	126.605	136.04	143.277	153.922	169.92	192.416	193.541	193.541
27066.83333	108.308	193.541	126.605	136.04	143.277	153.922	169.92	192.416	193.541	193.541
27066.875	108.303	193.544	126.6	136.035	143.272	153.917	169.915	192.411	193.544	193.544
27066.91667	108.303	193.544	126.6	136.035	143.272	153.917	169.915	192.411	193.544	193.544
27066.95833	108.303	193.544	126.6	136.035	143.272	153.917	169.915	192.411	193.544	193.544
27067	108.303	193.544	126.6	136.035	143.272	153.917	169.915	192.411	193.544	193.544
27067.04167	108.343	193.585	126.641	136.075	143.312	153.957	169.955	192.451	193.585	193.585
27067.08333	108.383	193.625	126.681	136.115	143.352	153.998	169.995	192.491	193.625	193.625
27067.125	108.423	193.665	126.721	136.155	143.392	154.038	170.036	192.531	193.665	193.665
27067.16667	108.464	193.705	126.761	136.195	143.433	154.078	170.076	192.572	193.705	193.705
27067.20833	108.504	193.745	126.801	136.235	143.473	154.118	170.116	192.612	193.745	193.745
27067.25	108.544	193.785	126.841	136.275	143.513	154.158	170.156	192.652	193.785	193.785
27067.29167	108.584	193.825	126.881	136.315	143.553	154.198	170.196	192.692	193.825	193.825
27067.33333	108.624	193.865	126.921	136.356	143.593	154.238	170.236	192.732	193.865	193.865
27067.375	108.664	193.905	126.961	136.396	143.633	154.278	170.276	192.772	193.905	193.905
27067.41667	108.704	193.945	127.001	136.436	143.673	154.318	170.316	192.812	193.945	193.945
27067.45833	108.744	193.986	127.042	136.476	143.713	154.358	170.356	192.852	193.986	193.986
27067.5	108.784	194.026	127.082	136.516	143.753	154.399	170.396	192.892	194.026	194.026
27067.54167	108.824	194.066	127.122	136.556	143.793	154.439	170.437	192.932	194.066	194.066
27067.58333	108.865	194.106	127.162	136.596	143.834	154.479	170.477	192.973	194.106	194.106
27067.625	108.905	194.146	127.202	136.636	143.874	154.519	170.517	193.013	194.146	194.146
27067.66667	108.945	194.186	127.242	136.676	143.914	154.559	170.557	193.053	194.186	194.186
27067.70833	108.985	194.226	127.282	136.716	143.954	154.599	170.597	193.093	194.226	194.226
27067.75	109.025	194.266	127.322	136.757	143.994	154.639	170.637	193.133	194.266	194.266
27067.79167	109.043	194.328	127.34	136.774	144.012	154.657	170.655	193.151	194.328	194.328
27067.83333	109.008	194.436	127.305	136.739	143.977	154.622	170.62	193.116	194.436	194.436
27067.875	108.933	194.576	127.231	136.665	143.902	154.548	170.545	193.041	194.576	194.576
27067.91667	108.776	194.779	127.074	136.508	143.745	154.391	170.389	192.884	194.779	194.779
27067.95833	108.618	194.958	126.915	136.349	143.587	154.232	170.23	192.726	194.958	194.958
27068	108.591	195.035	126.889	136.323	143.56	154.205	170.203	192.699	195.035	195.035
27068.04167	108.097	195.194	126.395	135.829	143.066	153.712	169.71	192.205	195.194	195.194
27068.08333	107.871	195.252	126.169	135.603	142.84	153.485	169.483	191.979	195.252	195.252
27068.125	107.673	195.311	125.97	135.405	142.642	153.287	169.285	191.781	195.311	195.311
27068.16667	107.24	195.429	125.538	134.972	142.209	152.855	168.853	191.348	195.429	195.429
27068.20833	106.6	195.546	124.897	134.332	141.569	152.214	168.212	190.826	195.546	195.546
27068.25	105.073	195.783	123.37	132.804	140.042	150.687	166.685	189.577	195.783	195.783
27068.29167	103.423	196.015	121.721	131.155	138.392	149.038	165.036	188.319	196.015	196.015
27068.33333	102.909	196.099	121.207	130.641	137.878	148.524	164.521	188	196.099	196.099
27068.375	102.836	196.115	121.134	130.568	137.805	148.451	164.448	187.977	196.115	196.115
27068.41667	102.829	196.117	121.126	130.561	137.798	148.443	164.441	187.979	196.117	196.117
27068.45833	102.818	196.121	121.115	130.55	137.787	148.432	164.43	187.982	196.121	196.121
27068.5	102.815	196.122	121.113	130.547	137.784	148.429	164.427	187.983	196.122	196.122
27068.54167	102.808	196.124	121.106	130.54	137.777	148.423	164.421	187.986	196.124	196.124
27068.58333	102.803	196.126	121.101	130.535	137.772	148.417	164.415	187.987	196.126	196.126
27068.625	102.803	196.126	121.101	130.535	137.772	148.417	164.415	187.987	196.126	196.126
27068.66667	102.803	196.126	121.101	130.535	137.772	148.417	164.415	187.987	196.126	196.126
27068.70833	102.803	196.126	121.101	130.535	137.772	148.417	164.415	187.987	196.126	196.126
